year,month,day,country,title,text,hazard-category,product-category,hazard,product
2022,3,9,uk,Pet Food Recall: Potential Salmonella Contamination,"Sneyd's Wonderfeeds Ltd has initiated a recall of specific pet food products due to a potential salmonella contamination risk.  This affects various Wonderdog products across different sizes and batch codes, with specific details outlined below.  Pet owners are advised to immediately cease use of any affected product and contact Sneyd's Wonderfeeds for further information and instructions.  

**Affected Products:**

* **Wonderdog Active Light Pack (15kg):** Batch code 57-58, Best Before Dates: December 21, 2022 – January 6, 2023
* **Wonderdog Special Pack (15kg):** Batch codes 1383-1408, Best Before Dates: December 3, 2022 – February 14, 2023
* **Wonderdog Original Pack (15kg):** Batch codes 3239-3264, Best Before Dates: December 3, 2022 – February 14, 2023

**Risk Statement:**  The presence of salmonella in these products poses a potential risk to both humans and animals.  Direct handling of the food or indirect contact through pet bowls, utensils, or animal faeces may transmit the bacteria.  Salmonella in humans can cause symptoms including fever, diarrhea, and abdominal cramps.  Animals may exhibit similar symptoms or may remain asymptomatic. 

**Action to Take:**

* **Do not consume the affected products.**
* **Contact Sneyd's Wonderfeeds directly** for further information. Contact details are provided below:
* Phone: 01724 872 448
* Email: info@wonderdog.co.uk

**Additional Information:** Point-of-sale notices have been placed in stores to inform customers of the recall.  The Food Standards Agency (FSA) has been notified.  The recall applies to pet food products only.  Other Sneyd's Wonderfeeds products are not affected. This recall is a precautionary measure, and the company is diligently working to address the situation.",biological,pet feed,salmonella,pet feed
2021,6,3,us,Pet Food Recall Issued Due to Potential Salmonella Contamination,"A voluntary recall has been initiated for certain pet food products manufactured by Sunshine Mills, Inc., due to a potential salmonella contamination.  The affected products, distributed online and in retail stores, include specific varieties of dog food.  The recall was triggered by a positive salmonella test conducted on a sample of Sprout Sporting Dog Food.  While no illnesses or injuries have been reported so far, the recall aims to proactively address the potential health risks.  Consumers are urged to discontinue use of affected products and return them to the point of purchase for a full refund.  Detailed information on the recalled products, including best buy dates and lot codes, can be found on the product packaging.  Pets who have consumed the recalled products and exhibit symptoms, such as lethargy, diarrhea, or vomiting, should consult a veterinarian immediately.  Human health risks are also associated with handling the contaminated food, with potential symptoms including nausea, vomiting, and diarrhea. Prompt handwashing is crucial. For inquiries and further details, consumers can contact Sunshine Mills, Inc. customer service via phone or email. This recall is conducted in cooperation with relevant regulatory agencies.  The company emphasizes that the recall only covers the specific product lots identified in the notice.",biological,pet feed,salmonella,pet feed
2018,7,31,us,Cattle Feed Recall Due to Potential Nitrogen Contamination,"A recent recall has been initiated for a specific batch of cattle feed, suspected of containing elevated levels of nitrogen.  Archer Daniels Midland Company (ADM) Animal Nutrition is taking action due to reports of potential harm to livestock.  The affected product, Mintrate® 36-15 Breed Right Tub cattle feed, specifically lot number QE12918, was distributed between May 24th and June 29th, 2018.  Potential exposure states include Illinois, Nebraska, New Mexico, and Texas.  Initial reports suggest potential health issues in cattle, including, but not limited to, muscle tremors, respiratory distress, and potentially fatal complications.  Consumers who purchased this lot should immediately cease usage and contact ADM Animal Nutrition for a full refund.  Contact information and further details on how to return the product are available on ADM's website. This recall underscores the importance of rigorous quality control measures in animal feed production.  Consumers are urged to contact ADM Customer Service at 800-217-2007 (Central Time, Mon-Fri 8am-4pm) with any questions or concerns.",chemical,pet feed,nitrogen,pet feed
2021,12,23,us,Twin Cities Pet Food Retailer Recalls Cornish Hen Food Due to Potential Salmonella Contamination,"Woody's Pet Food Deli, a Minneapolis, MN retailer, is recalling a batch of Raw Cornish Hen pet food due to a potential Salmonella contamination risk. The recall affects 2 x 5lb tubs sold at the St. Paul location, and 12 x 15oz containers distributed throughout their Minneapolis, Saint Paul, and Woodbury stores.  Customers who purchased these products are advised to immediately discontinue use and return any remaining product to the place of purchase for a full refund. Thoroughly clean and disinfect all potentially contaminated surfaces, including refrigerators/freezers, bowls, utensils, food prep surfaces, pet bedding, toys, and floors.  Pets who may have consumed the recalled product should be monitored for symptoms such as lethargy, diarrhea, vomiting, or fever, and contacted a veterinarian immediately.  Likewise, individuals who may have come into contact with the recalled product should monitor themselves for symptoms and contact their healthcare provider. Proper handwashing is crucial after handling affected products or potentially contaminated items.  Woody's Pet Food Deli is cooperating with the FDA in investigating the source of the contamination and will resume production when the issue is resolved.  Additional contact information and store hours are included in the recall notice. The company expresses regret for any inconvenience and stresses their dedication to pet food safety.",biological,pet feed,salmonella,pet feed
2021,1,15,uk,Urgent Recall of Certain Pet Food Products Due to Elevated Vitamin Levels,"A pet food recall is underway for several dog food products due to elevated vitamin levels, potentially posing health risks to dogs.  Mars Petcare UK is issuing this recall due to concerns regarding excessive Vitamin D.  Affected products include various sizes and types of CHAPPIE and PEDIGREE dog food.  Detailed batch codes and best-before dates are included in the attached document. Affected consumers are urged to immediately discontinue feeding these products to their pets and contact Mars Petcare Customer Service for further instructions and product exchange options. A dedicated hotline number and website link for customer support are provided. The Company will also post notice in all relevant retail outlets to alert customers of the recall.  Potential health effects for pets consuming the recalled product over extended periods can include lethargy, stiffness, vomiting, diarrhea, loss of appetite and increased urination.  Consult your veterinarian immediately if you suspect your pet is experiencing any related health issues.  This recall aims to proactively address potential health concerns related to elevated Vitamin D levels, safeguarding the well-being of pets.  Full product details and recall guidelines are available in the attached documents.  The affected product category includes dry dog food products.  Please exercise caution and follow these recall procedures to protect your pet's health.",chemical,pet feed,high content of vitamins,pet feed
2019,5,26,us,Pet Food Recall Expanded Due to Potential Mycotoxin Contamination,"A recent investigation by a major pet food manufacturer has identified additional batches of their Southern States brand pet food potentially contaminated with elevated levels of a mycotoxin.  This expansion affects products manufactured between October 2018 and April 2019 and distributed across several eastern US states.  These products were distributed in Alabama, Connecticut, Delaware, Florida, Georgia, Indiana, Kentucky, Maine, Maryland, New Jersey, New York, North Carolina, Ohio, Pennsylvania, South Carolina, Tennessee, Texas, Vermont, Virginia, and West Virginia.  Consumers who have purchased these products are advised to immediately contact the manufacturer to arrange for a full refund or replacement.  Symptoms associated with mycotoxin exposure in pets include reduced feed intake, weight loss, liver damage, and potential mortality.  The affected products were manufactured at a facility in Cleveland, North Carolina.  The manufacturer is cooperating with FDA officials throughout the recall process.  Customers can find detailed product information and instructions for return via the manufacturer's website.  The toll-free customer service line is available 24/7.",chemical,pet feed,Aflatoxin,pet feed
2022,7,6,us,Primal Pet Foods Recalls Frozen Dog Food Lot Due to Potential Listeria Risk,"Primal Pet Foods is recalling a specific lot of frozen dog food patties due to a possible Listeria contamination risk.  Lot number W10068709, a 6-pound bag of Raw Frozen Primal Patties for Dogs Beef Formula with a best-by date of 05/22/23, is affected. This product was distributed to select retailers in Maryland, Georgia, Texas, and British Columbia.  No other Primal products are included in this recall.  This recall, initiated in collaboration with the FDA, follows positive testing for Listeria monocytogenes in one sample.  While this bacterium can cause illness in dogs and humans, reported illnesses are currently absent.  Symptoms may include mild diarrhea and vomiting in dogs and more severe symptoms, such as fever, headache, or muscle aches, in humans. Affected pet owners should discontinue use immediately and dispose of the product appropriately.  Primal Pet Foods assures consumers their manufacturing processes and product safety protocols were followed.  Contact Primal Pet Foods for more information at (800) 742-1312 during regular business hours, or submit a request online.",biological,pet feed,listeria monocytogenes,pet feed
2022,7,12,us,Pet Food Recall: Potential Salmonella Contamination in Dog Treats,"A voluntary recall is being issued for certain batches of dog treats produced by Stormberg Foods LLC.  The recall covers Beg & Barker Chicken Breast Strips, Billo’s Best Friend Chicken Breast Strips, and Green Coast Pets Chicken Crisps.  The North Carolina Department of Agriculture & Consumer Services (NCDA & CS) detected Salmonella spp. in a sample collected on July 6, 2022.  Consumers are advised to check their pantries for affected products, and to contact Stormberg Foods immediately with any suspected issues or to obtain return or disposal instructions.  Symptoms associated with Salmonella exposure in pets include lethargy, diarrhea, and vomiting; in humans, symptoms may include nausea, diarrhea, and abdominal cramps.  The recall affects products distributed from June 8, 2022 to June 22, 2022, primarily in CA, MN, NC, and RI.  The implicated products were packaged in plastic bags within cardboard cases.  Full product details, including batch codes, are available in accompanying product images and on packaging.  Consumers can also contact Stormberg Foods directly for support via stormbergship@gmail.com or (919) 947-6011 (3:00 AM – 9:00 PM EST, Monday-Saturday), or email 24 hours a day.  The FDA is aware of and supporting this recall.  The investigation into the source of contamination is ongoing.",biological,pet feed,salmonella,pet feed
2019,5,7,us,Pet Food Recall: Elevated Mycotoxin Levels Identified in Southern States Products,"A voluntary recall has been initiated for certain Southern States pet food products due to elevated levels of a mycotoxin, specifically aflatoxin.  Manufactured at a Cargill facility in North Carolina, affected batches were distributed in various Eastern US states between February and April 2019.  The affected products are potentially linked to health concerns in animals, including liver damage, reduced feed intake, and in extreme cases, death.  No adverse events have been reported yet, but the recall is being conducted out of an abundance of caution and in cooperation with the FDA.  The identified source of contamination has been rectified.  Consumers who possess any of the recalled products should return them to their point of purchase for a replacement or refund. Further information can be found by contacting Cargill at 800-822-1012 (Eastern Time, Monday-Friday, 8am-4:30pm).",chemical,pet feed,Aflatoxin,pet feed
2021,1,15,uk,Urgent Pet Food Recall: Potential Vitamin D Toxicity,"A pet food recall is being implemented by Mars Petcare UK for a selection of dog food products. These products might contain elevated levels of vitamin D, exceeding permissible limits.  Affected products, including various CHAPPIE and PEDIGREE brands and specific batch codes, pose a potential risk for dogs consuming them over extended periods.  Symptoms of potential toxicity include lethargy, vomiting, and loss of appetite, leading to serious conditions like renal dysfunction.  All affected products are to be removed from consumption immediately, and owners are urged to contact Mars Petcare UK customer service at 0800 013 3131 or through the website, uk.pedigree.com/about-us/contact/.  Specific product details, including batch codes and best-before dates, are provided in the attached notices.  Customers should refer to the notices for precise instructions. Veterinarian consultation is recommended for any concerns related to pet health issues following consumption of these products.",chemical,pet feed,high content of vitamins,pet feed
2021,6,15,uk,Urgent Recall of Certain Cat Food Products Linked to Potential Health Risks,"Following a recent increase in reported cases of pancytopenia in cats, Fold Hill Foods is issuing a mandatory recall for several of its cat food lines.  Preliminary investigations suggest a potential link between the affected products and the development of this rare blood disorder.  Immediate action is required to protect the health and safety of pet owners and their feline companions.  The following products are included in the recall:

* Applaws Cat Food (various flavors and sizes)
* AVA Cat Food (various flavors and sizes)
* Sainsbury's Hypoallergenic Cat Food (various flavors and sizes)

Detailed batch codes and best-before dates for each recalled product are available on the manufacturer's website and will also be posted at all retail points of sale.   Owners are advised to immediately discontinue feeding any of the listed products to their cats and contact the appropriate retailer for return and refund procedures.

**Important Customer Action Items:**
* **Applaws:** Visit www.applaws.com/uk/contact-us
* **AVA (Pets at Home):** Visit www.petsathome.com, and utilize the help page contact form or live chat.
* **Sainsbury's:** Visit www.sainsburys.co.uk/help or call 0800 636262.

Owners concerned about the health of their pets should consult their veterinarian immediately.  This recall is a precautionary measure, and additional information will be provided as it becomes available.  Further information on food safety and product recalls is available on the Food Standards Agency website.",biological,pet feed,other,pet feed
2021,5,20,us,Voluntary Recall of Certain Natural Balance Cat Food Due to Potential Salmonella Contamination,"Natural Balance Pet Foods, Inc. is voluntarily recalling specific batches of its L.I.D. Green Pea & Chicken Dry Cat Food due to potential Salmonella contamination.  This recall, initiated following a routine sample collected by the Minnesota Department of Agriculture, affects products distributed nationwide.  No reported illnesses or customer complaints have been received.  Pet owners are urged to immediately discontinue feeding the recalled product to their cats and dispose of or return it for a refund.  Symptoms of Salmonella in cats include vomiting, diarrhea, and decreased appetite.  Consumers should contact their veterinarian if they suspect their cat has been affected.  Salmonella exposure in humans is possible via handling contaminated products or affected cats. Symptoms in humans may range from mild to severe and include nausea, vomiting, diarrhea, and abdominal cramps.  If you believe you may have been exposed to Salmonella, or if you exhibit concerning symptoms, please consult a medical professional.  The impacted products are identifiable by their UPC codes, lot codes, and 'Best If Used By' dates, which can be found on the packaging.  Pet owners can obtain a full list of affected products and further instructions on www.naturalbalanceinc.com/recall or by calling 1-833-558-0908.  The company values pet safety and is cooperating with the FDA throughout this process.",biological,pet feed,salmonella,pet feed
2021,8,26,us,Urgent Recall: Potential Salmonella and Listeria Contamination in Top Quality Dog Food,"Top Quality Dog Food LLC is issuing a recall for a specific batch of its ""Beef HVM"" 1-pound dog food packages.  Lot number 071521 is affected.  The recall is due to a potential contamination with Salmonella and Listeria monocytogenes.  These bacteria can pose serious health risks to both pets and humans.  Symptoms in pets can range from mild digestive issues to more severe complications.  Affected states include DC, MD, VA, DE, PA, MA, CT, and SC.  The recall covers products distributed via mail order and direct delivery from July 27, 2021, to August 2, 2021.  Packages are identified by lot #071521 on the bottom right corner of the label.  The company urges consumers to immediately dispose of any affected product.  If you have purchased this product, please return it to the point of purchase for a full refund.  No illnesses have been reported to date, but the contamination was discovered through state surveillance testing.  All remaining product has been quarantined.  Customers with questions or concerns are encouraged to contact customer service at 240-802-6601 or customerservice@topqualitydogfood.com.  Business hours are Monday through Friday, 8:00 AM to 4:30 PM EST.",biological,pet feed,salmonella,pet feed
2021,4,12,us,Voluntary Recall of Certain Pet Food Due to Potential Bacterial Contamination,"A voluntary recall has been initiated for specific batches of a dry cat food product, due to the potential presence of a bacterial contaminant.  No illnesses have been reported at this time, but the recall is precautionary. Affected products were distributed through select retailers in several Midwestern and Western states.  Consumers are urged to immediately discontinue feeding the recalled product to their cats and dispose of any remaining bags.  Detailed lot numbers and affected stores can be found on the product packaging and/or online.  Potential symptoms in cats include vomiting, diarrhea, decreased appetite, fever and excessive salivation. Human health risks exist through handling contaminated food products and surfaces.  If symptoms of foodborne illness appear, whether in cats or humans, contact your veterinarian or healthcare provider immediately.  For more information, contact the manufacturer directly using the provided phone number or website.",biological,pet feed,salmonella,pet feed
2021,12,23,us,Twin Cities Pet Food Retailer Recalls Product Due to Potential Salmonella Contamination,"Woody's Pet Food Deli, located in Minneapolis, MN, is initiating a recall of specific pet food products.  The recall, issued on December 23, 2021, pertains to Raw Cornish Hen pet food ""With Supplements.""  The affected products were distributed throughout their retail locations in the Twin Cities area (Minneapolis, St. Paul, and Woodbury).  The recall was prompted by the detection of Salmonella in a sample of the product, stemming from a prior consumer complaint about a different item. This poses a health risk to both animals and humans.  The recall encompasses 2 x 5lb tubs and 12 x 15oz containers.  Owners who purchased affected products are advised to discontinue use immediately.  Unused portions should be returned to the point of purchase for a full refund.  Thorough cleaning and disinfection of potentially contaminated surfaces, including pet bedding and feeding areas, is crucial to prevent further spread.  Owners who suspect their pets have contracted Salmonella should contact their veterinarian immediately.  Customers with questions regarding the recall can contact Woody's Pet Food Deli via phone or email (listed in the recall notice), but these lines will be unavailable from December 25, 2021 to January 3, 2022.  Woody's Pet Food Deli emphasizes that this recall is a precautionary measure to protect the health and well-being of their customers' pets and the community.",biological,pet feed,salmonella,pet feed
2022,6,18,us,Freshpet Recalls Specific Chicken Recipe Due to Potential Salmonella Risk,"Freshpet is voluntarily recalling a single lot of their Freshpet Select Fresh From the Kitchen Home Cooked Chicken Recipe.  The 4.5 lb bags with a sell-by date of October 29, 2022, may be contaminated with Salmonella.  This recall involves only one specific lot number and does not impact other Freshpet products.  Affected bags are identifiable by the specified sell-by date and UPC code, located on the bag's bottom and back.  If you possess any recalled product, stop feeding it to your pet and properly dispose of it immediately.  Salmonella can cause illnesses in pets and people.  Contact your veterinarian or healthcare provider if you suspect your pet or yourself has been exposed or is experiencing symptoms.  Limited distribution to retailers in Alabama, Georgia, Connecticut, Massachusetts, Maine, New Hampshire, New Jersey, New York, Pennsylvania, Puerto Rico, Rhode Island, Vermont, and West Virginia.  For questions or concerns, please contact Freshpet customer service at 1.800.285.0563 or visit https://freshpet.co/JUNE22.",biological,pet feed,salmonella,pet feed
2021,8,13,us,Pet Food Recall: Potential Vitamin A Overdose in 'Happy Paws' Line,"September 27, 2023,  Happy Paws Pet Products, based in San Diego, California, is initiating a voluntary recall of a batch of their Happy Paws frozen puppy food.  Approximately 10,000 units are affected.  Initial lab results indicate elevated levels of vitamin A in select packages, potentially posing risks to canine health.  Symptoms observed in affected animals include excessive hair loss, lethargy, and potential liver damage. Owners of affected dogs who have noticed these or similar symptoms should discontinue feeding and contact their veterinarian immediately.  Affected product batches were distributed at various independent pet retailers nationwide during the months of July and August 2023.  Each package contains a unique batch code printed on the label; specific batch numbers can be found on a dedicated company website.  No reports of illnesses have been received at this time. This recall affects only specific batches of the Happy Paws puppy food line and does not extend to other products. The issue was discovered during a routine quality assurance check, where unexpected discrepancies in the vitamin supplement manufacturing process were found.  Corrective measures are now in place to prevent this from happening again. Consumers are encouraged to check their pet food for affected batch numbers. Those who have purchased affected products are urged to return them to the place of purchase for a full refund. Customers with questions may reach the company by phone at 1-800-555-1234.  This recall has been coordinated with the FDA. The health and well-being of our customers and their pets is our top priority. ",chemical,pet feed,high content of vitamins,pet feed
2021,12,9,uk,Urgent Recall: Reptile Feeder Mice with Potential Salmonella Contamination,"A recall has been initiated for certain Monkfield Nutrition frozen feeder mice products, due to the potential presence of Salmonella.  These products pose a risk of illness to both humans and reptiles.  Affected products include various sizes of frozen mice, all with a batch code of 21/10.  Consumers are urged not to consume these products and to return them to the point of purchase for a full refund.  Thorough handwashing and disinfection of surfaces after contact with reptiles or pet food is critical.  Detailed product sizes and specifications are outlined in the full recall notice, which is available at participating retail stores. Further information can be found via contacting Monkfield Nutrition's customer service line.",biological,pet feed,salmonella,pet feed
2018,7,31,us,Cattle Feed Recall Due to Potential Nitrogen Contamination,"A recent recall has been initiated by a pet food manufacturer regarding a specific batch of their cattle feed.  A customer report indicates the product, Mintrate® 36-15 Breed Right Tub,  Lot # QE12918, distributed between May 24, 2018 and June 29, 2018, may contain elevated levels of harmful nitrogen compounds.  The affected product could have been purchased in the states of Illinois, Nebraska, New Mexico, and Texas. Symptoms associated with consumption of this contaminated feed include muscle tremors, abdominal distress, and in severe cases, potential death.  Immediate action is required by affected customers, who should return the feed to their retailer or the manufacturer for a full refund. Further details are available at the company's website and customer support is available by calling 800-217-2007 between 8 a.m. and 4 p.m. Central Time, Monday through Friday.  The affected lot number, QE12918, can be found on the product packaging.",chemical,pet feed,nitrogen,pet feed
2021,6,25,uk,Urgent Recall: Raw Dog Food Products Potentially Contaminated with Salmonella,"Happy Hounds Wales Ltd is issuing an urgent recall for certain frozen raw dog food products due to the potential presence of salmonella.  This recall affects various product types, including Beef Mince, Lamb & Beef, Turkey & Beef, and Diced Heart.  Affected batches and best-before dates are detailed below.  Consumers are strongly urged to immediately stop consumption and return the recalled products for a full refund.  Detailed information and the complete list of recalled products are available at www.happyhoundswales.com/recall.  Failure to heed this warning could pose a health risk to both pets and humans.  Proper hygiene practices should be followed when handling raw pet food and its ingredients.

**Affected Products:**

* **Frozen Beef Mince:** Batch code 993, Best before 31/05/2022, 1kg
* **Frozen Lamb & Beef:** Batch codes 992/993, Best before 31/05/2022, 1kg
* **Frozen Turkey and Beef:** Batch codes 991/993, Best before 01/06/2022, 1kg
* **Frozen Diced Heart:** Batch code 993, Best before 01/06/2022, 1.5kg

**Precautionary Measures:**

* **Do Not Consume:**  Do not feed the recalled products to your pets.
* **Return to Point of Purchase:** Return the product to the store where it was purchased for a full refund.
* **Thorough Cleaning:** Wash utensils and feeding bowls thoroughly after use.
* **Hand Hygiene:** Wash hands thoroughly after handling raw pet food, bowls, utensils, or animal waste.
* **Separate Storage:** Store raw pet food separately from other foods, especially ready-to-eat items.
* **Defrosting Precautions:** Take proper precautions to avoid cross-contamination during defrosting.

**Contact Information:** For further information or assistance, please contact Happy Hounds Wales Ltd customer service at [insert phone number or email address].

**Further Notes:** This recall is in compliance with all relevant food safety regulations.",biological,pet feed,salmonella,pet feed
2022,3,9,uk,Pet Food Recall Alert: Potential Salmonella Contamination,"Sneyd's Wonderfeeds Ltd is issuing a recall for certain pet food products due to a possible contamination risk.  The recall involves specific batches of Wonderdog Active Light, Special, and Original 15kg packs.  Affected batches and best-before dates are detailed below.  Consuming these products could pose a risk of salmonella infection.  Consumers are advised to immediately discontinue use of any affected products and contact Sneyd's Wonderfeeds for further instructions.  Detailed batch information and contact details are provided below.  Affected Product Details: 

* Wonderdog Active Light Pack (15kg): Batch code 57-58, Best before 21 Dec 2022 – 06 Jan 2023
* Wonderdog Special Pack (15kg): Batch codes 1383-1408, Best before 03 Dec 2022 – 14 Feb 2023
* Wonderdog Original Pack (15kg): Batch codes 3239-3264, Best before 03 Dec 2022 – 14 Feb 2023

Contact Information:
Phone: 01724 872 448
Email: info@wonderdog.co.uk

Important Note:  To avoid potential health risks associated with salmonella, please do not consume the recalled products. Retailers who have sold these affected products have been notified and have been instructed to remove the items from shelves.  Further details regarding the recall and its effects are available upon request.  Any questions or concerns should be directed to the company contact information above.",biological,pet feed,salmonella,pet feed
2022,6,18,us,Freshpet Recalls Specific Chicken Pet Food Lot Due to Salmonella Risk,"Freshpet is voluntarily recalling a specific lot of their Freshpet Select Fresh From the Kitchen Home Cooked Chicken recipe. The affected product, a 4.5-pound bag with a sell-by date of October 29, 2022, may contain Salmonella.  This recall targets a limited quantity of the product that was inadvertently distributed in select retailers across several states including Alabama, Georgia, Connecticut, Massachusetts, and more.  Consumers are urged to discontinue feeding this specific lot to their pets and immediately dispose of any remaining product.  Symptoms in affected pets may include lethargy, diarrhea, and vomiting.  Human health risks are also possible, particularly for vulnerable populations.  The affected lot can be identified by the UPC code, printed on the bag.  Freshpet encourages pet owners with questions or concerns to contact their veterinarian or Freshpet directly using the provided contact information for additional details and support.",biological,pet feed,salmonella,pet feed
2021,10,1,us,Urgent Recall: Fromm Four-Star Canine Cuisine May Contain Elevated Vitamin Levels,"Fromm Family Foods is initiating a voluntary recall of specific Four-Star Shredded Entrée dog food varieties.  This action stems from potential elevated levels of certain vitamins exceeding safe limits.  The recall targets 4 product lines distributed nationwide.  Ingestion of these products might result in adverse health reactions in dogs of all sizes.  Symptoms may include vomiting, appetite loss, increased thirst/urination, and potentially more severe issues. Owners with impacted dogs are encouraged to immediately contact their veterinarian. The affected products, all canned, feature a 'Best By' date of 08/2024 and are distributed in 12-ounce cans.  A detailed list of the affected products, including UPC codes, is available from Fromm Family Foods, and the implicated items were sold in neighborhood pet stores nationwide.  Fromm has identified and corrected the underlying issue in production.  A detailed list of affected products, including UPC codes, and the product name, is available from Fromm.  This action complies with FDA guidelines.  Consumers may obtain further details or initiate a return via the company’s website or customer service lines.  Potential contact information and specific details on the products are listed in the attached materials. 

Affected Products:
* Four-Star Shredded Beef In Gravy Entrée
* Four-Star Shredded Chicken In Gravy Entrée
* Four-Star Shredded Pork In Gravy Entrée
* Four-Star Shredded Turkey In Gravy Entrée

Contact Information:
Phone: 1-800-325-6331 (Mon-Fri, 8am-5pm Central Time)
Email: info@frommfamily.com",chemical,pet feed,high content of vitamins,pet feed
2021,3,16,us,"Bravo Packing, Inc. Announces Nationwide Pet Food Recall Due to Potential Bacterial Contamination","Bravo Packing, Inc., based in Carneys Point, NJ, is initiating a voluntary recall of all pet food and related products. This action follows recent testing indicating potential contamination with Salmonella and Listeria monocytogenes. The recall encompasses all sizes and types of pet food and bones distributed by Bravo Packing.  This proactive step is being taken to mitigate potential health risks to both humans and animals.  While no confirmed illnesses have been reported, the presence of these harmful bacteria necessitates this expanded recall.  The recall affects pet food products distributed nationally through retailers and direct consumer sales channels. Consumers are urged to promptly discard any affected products.  The recall is primarily due to the risk of cross-contamination within the processing facility.  Consumers who have purchased affected products are encouraged to handle them with care, and thoroughly wash any surfaces or hands that have come into contact with the products.  Further information on the affected products, including product names and sizes, and contact information for further assistance are included below.  Contact details and further guidance on safe handling procedures are available from Bravo Packing, Inc.  Please call (856-299-1044) during regular business hours (Monday-Friday, 9:00 AM-2:00 PM EST). Symptoms of Salmonella and Listeria monocytogenes infections can vary.  If you suspect illness, seek the advice of a medical professional immediately.",biological,pet feed,pathogenic bacteria,pet feed
2021,12,9,uk,Urgent Recall: Reptile Feeder Mice Contaminated with Salmonella,"Monkfield Nutrition is initiating a comprehensive recall of certain frozen reptile feeder mice due to the presence of Salmonella.  This action affects various product sizes and batch codes.  Consumers are urged to immediately stop using any affected products and return them to the point of purchase for a full refund.  Detailed information on affected products and batch codes, along with instructions on safe handling and hygiene practices, are available at the retail outlets.  Customers should thoroughly wash their hands after handling the products and any related items, including reptiles and their enclosures.   Additional preventive measures are necessary when handling raw pet food, such as separating raw food from other food sources, including ready-to-eat items.  Disinfection of surfaces and utensils that have come into contact with the recalled product is crucial. Failure to adhere to these precautions may result in the transmission of Salmonella.  The complete list of recalled products and related batch codes is included in the point-of-sale notices at affected retail locations.  The company sincerely apologizes for any inconvenience this may cause.",biological,pet feed,salmonella,pet feed
2019,5,7,us,Pet Food Recall Due to Potential Mycotoxin Contamination,"A nationwide pet food recall is underway involving a specific brand of Southern States pet food.  The recall, initiated by the manufacturer, extends to products manufactured at a facility in North Carolina and distributed across several eastern states.  The affected product batches contain elevated levels of a mycotoxin, likely aflatoxin, above accepted safety thresholds.  While no adverse health outcomes have been reported in the animals consuming the affected food, the recall is a precautionary measure to prevent potential health issues.  Animals exposed to mycotoxins may experience a range of symptoms, from reduced appetite and weight loss to liver damage and death. The recalled products were sold between February and April 2019, and consumers with affected product should return them to their retailer for a replacement or refund.  Consumers are encouraged to contact the manufacturer for specific product information and the return process. The manufacturer is working in cooperation with regulatory agencies to identify the root cause of the contamination.  This recall emphasizes the company's commitment to the safety and well-being of the pets it serves.",chemical,pet feed,Aflatoxin,pet feed
2021,6,15,uk,Urgent Recall of Certain Pet Food Products Linked to Potential Health Risk,"Following a recent increase in reported cases of pancytopenia in cats, a potentially serious condition, Fold Hill Foods is issuing an urgent recall for various pet food products.  The affected products, spanning several brands and types of cat food, are suspected of being linked to the health concerns.  This recall involves multiple product lines including but not limited to: Applaws, AVA, and Sainsbury’s hypoallergenic cat food.  Affected products encompass dry cat foods, in a variety of sizes, flavors, and formulations.  All affected products have production batch codes and expiry dates that have been included in the detailed report. Consumers are advised to immediately discontinue feeding any of the recalled products to their cats.   Detailed information about the affected products, including specific batch codes and best-before dates, and instructions for returning products, will be available on respective company websites and displayed at points-of-sale (POS) in retail locations.   For customer service assistance, consumers can follow the instructions on the included product recall notice.  The safety of our animals is our top priority, and we are working diligently to address this issue and to provide necessary information to consumers.  Should you have any concerns, please contact your veterinarian. Please also note that the Food Standards Agency (FSA) has been informed of this recall.",biological,pet feed,other,pet feed
2019,10,4,us,Urgent Recall: Pet Food Linked to Potential Copper Poisoning,"A voluntary recall is underway for a specific batch of pet food due to potential health hazards.  The affected product, a brand of dog kibble, has been linked to elevated copper levels that could cause serious health issues in pets.  Owners who purchased the affected product from select retailers within the specified timeframe are urged to immediately discontinue its use and return it for a full refund.  The lot number,  27X496, is clearly marked on the packaging.  Veterinary advice is recommended for any animal showing signs of copper toxicity.  More details are available on the product manufacturer's website and by calling 1-800-555-1212 during business hours.",chemical,pet feed,high content of copper,pet feed
2021,4,12,us,Voluntary Recall of Certain Pet Food Lots Due to Potential Bacterial Contamination,"A voluntary recall has been initiated for specific lots of a popular cat food brand due to a potential bacterial contamination.  The affected product, a 30 lb bag of dry cat food, was distributed in select retail locations across several states.  Consumers are advised to immediately discontinue feeding the recalled product to their pets and properly dispose of any affected bags.  Details on affected lots are available on the manufacturer's website.  While no reports of pet illness have been received, this action was taken out of an abundance of caution.  Salmonella is the identified contaminant.  The bacteria can cause a range of symptoms in cats and humans, from mild discomfort to more serious health concerns.  Consumers are urged to follow proper hygiene practices and contact their healthcare provider or veterinarian if they have questions or experience any related symptoms after contact with the product. Further details, including a list of affected lots, and a contact number are available on the manufacturer's website. The recall is conducted in cooperation with relevant regulatory agencies.",biological,pet feed,salmonella,pet feed
