year,month,day,country,title,text,hazard-category,product-category,hazard,product
2022,7,12,us,Pet Food Recall: Potential Salmonella Contamination in Dog Treats,"A recall is underway for several brands of dog treats, potentially containing Salmonella.  The affected products, including Beg & Barker Chicken Breast Strips, Billo’s Best Friend Chicken Breast Strips, and Green Coast Pets Chicken Crisps, were distributed between June 8th and June 22nd, 2022.  These treats were packaged in plastic bags within cardboard boxes and shipped to warehouses in California, Minnesota, North Carolina, and Rhode Island, then distributed nationwide.  Consumers who purchased these products or have pets exhibiting symptoms such as lethargy, diarrhea, vomiting, or fever should contact a veterinarian immediately.  Further details, including specific product codes and disposal instructions, can be found on the product packaging or by contacting Stormberg Foods at stormbergship@gmail.com.  Consumers can also call (919) 947-6011, Monday through Saturday from 3:00 AM to 9:00 PM EST.  The recall involves a biological hazard, specifically Salmonella contamination. This recall is in coordination with the Food and Drug Administration (FDA).",biological,pet feed,salmonella,pet feed
2021,4,12,us,Voluntary Recall of Certain Pet Food Due to Possible Microbial Contamination,"A limited voluntary recall has been initiated for a specific batch of cat food, manufactured by a major pet food producer, due to a potential microbial contamination concern.  The affected product is a 30-pound bag of ""Original Choice"" dry cat food.  No reported illnesses have been linked to the product at this time, and the recall is precautionary.  The product was distributed in various states, including but not limited to specific retailers in the Midwest, Mountain West, and Great Lakes regions.  Consumers with potentially affected cat food in their possession should cease feeding the product immediately and discard appropriately. Further details regarding affected lots and disposal instructions are available on the product packaging and the company website.  The product may pose a risk of contamination to both animals and humans if not handled properly.  Symptoms, both in pets and humans, are outlined in the attached advisory.  For any inquiries regarding this recall or reported symptoms, contact the company directly.  This recall is being performed in accordance with applicable regulations and guidelines.  Please dispose of the product to prevent further risk of contamination.",biological,pet feed,salmonella,pet feed
2021,3,16,us,"Bravo Packing, Inc. Issues Expanded Recall Due to Potential Bacterial Contamination in Pet Food","Bravo Packing, Inc., based in Carneys Point, NJ, is expanding its voluntary recall to encompass all pet food and related products.  This expanded recall follows the discovery of potentially hazardous bacteria in the company's manufacturing process.  The recall involves all sizes and types of pet food and bones.  The affected products may contain Salmonella and Listeria monocytogenes, posing a significant risk to both humans and animals.  Symptoms in humans may include nausea, vomiting, diarrhea, abdominal cramps, and fever. In severe cases, more serious complications can arise.  Pets may exhibit lethargy, diarrhea, vomiting, and decreased appetite.  Consumers are urged to discard affected products immediately in a sealed container and wash hands thoroughly after handling.  For further information or questions, contact Bravo Packing, Inc. at 856-299-1044 during business hours (Monday-Friday, 9:00 AM-2:00 PM EST). A full list of recalled products and further details are available in the company's initial press release.  Consumers should note that direct contact with contaminated pet food or animals carrying Salmonella can spread infection.  Pregnant women, young children, the elderly, and those with compromised immune systems are particularly vulnerable to serious health complications from Listeria.  No illnesses have been reported to date.  This recall underscores the importance of food safety and hygiene in both human and pet health.",biological,pet feed,pathogenic bacteria,pet feed
2021,6,15,uk,Urgent Recall: Certain Cat Food Products Linked to Potential Health Risks,"Pet owners are urged to immediately cease feeding affected cat food products due to a potential link to a rare blood disorder.  Fold Hill Foods is recalling various cat food brands, including Applaws and AVA, as well as products sold by Sainsbury's,  following an increase in reported cases of pancytopenia.  Affected products are varied in brand, type, and size.  A complete list of recalled products and batch information is attached to this incident report.  Consumers with affected products should follow specific instructions for return and potential compensation.  For any health concerns regarding their pets, owners should contact their veterinarian immediately.  Further details about the recall, including affected product descriptions and return procedures, are available on the listed company websites and at retail locations.",biological,pet feed,other,pet feed
2021,10,1,us,Urgent Recall: Fromm Four-Star Dog Food - Potential Vitamin D Toxicity,"Fromm Family Foods announces a voluntary recall of select Four Star Shredded Entrée canned dog food products due to potential elevated Vitamin D levels.  This recall affects four specific product varieties, and is not limited to any particular region.  The affected products, packaged in 12 oz cans, have a ""Best By"" date of August 2024 and are distributed nationwide.  This recall is prompted by internal quality control findings and is being done in cooperation with the FDA.  Symptoms of Vitamin D toxicity in dogs include loss of appetite, vomiting, increased thirst and urination, excessive drooling and potential renal dysfunction.  Owners are urged to immediately discontinue feeding these products to their canine companions and return them to the retailer where they were purchased. Contact Fromm Family Foods at 1-800-325-6331 (Monday-Friday, 8 am-5 pm Central Time) or info@frommfamily.com with any questions.  Full product details, including UPC numbers, are available on the Fromm Family Foods website.  This incident involves a chemical hazard and potential for adverse health effects if consumed.",chemical,pet feed,high content of vitamins,pet feed
2021,8,13,us,PetSmart Recalls Certain Frozen Dog Food Due to Vitamin A Overdose Risk,"PetSmart is voluntarily recalling a limited number of Simply Nourish frozen dog food products due to potential elevated Vitamin A levels.  Approximately 48,000 packages of the product are affected.  The recall was initiated following internal testing and confirmed by a third-party lab.  Symptoms associated with excessive Vitamin A consumption may include lethargy, weight loss, hair loss, and joint pain.  In severe cases, liver damage may occur.  Consumers who have purchased the recalled product should immediately discontinue feeding the food to their pets.  They should contact their veterinarian immediately if they notice any unusual symptoms in their dogs.  The recalled products were distributed nationally at PetSmart locations.  Consumers can return the affected products to PetSmart for a full refund.  The affected products bear specific lot numbers and dates of manufacture which are listed on the recall notice.  The company is working proactively with the FDA to ensure similar issues are avoided in the future.  Contact the company at 1-800-555-1212 during business hours for further information.  No illnesses have been reported to date.  This recall involves specific formulations of Simply Nourish frozen dog food only and does not affect any other product lines or brands.",chemical,pet feed,high content of vitamins,pet feed
2021,12,9,uk,Urgent Recall of Reptile Feeder Mice Due to Salmonella Contamination,"Monkfield Nutrition is urgently recalling specific batches of frozen feeder mice intended for reptiles.  The recall is due to the potential presence of Salmonella bacteria in the affected products.  This poses a risk to both humans and animals.  Affected products include various sizes and pack quantities of frozen feeder mice.  Consumers are urged not to consume these products and instead return them to the point of purchase for a full refund.  Thorough handwashing and cleaning procedures are crucial to prevent contamination.  Further details and a full list of affected products, batch codes, and sizes are available at [link to more information or company website].  This recall is effective immediately. Failure to follow these instructions may result in illness.",biological,pet feed,salmonella,pet feed
2021,6,3,us,Pet Food Recall: Potential Salmonella Contamination - Sprout Sporting Dog Food,"A voluntary recall is being initiated for certain Sprout Sporting Dog Food products due to a potential Salmonella contamination.  No reported illnesses or injuries have been linked to the affected product at this time.  The recall was triggered after positive Salmonella tests on a sample of the 5-lb. Sprout Sporting Dog Food product.  Affected products were distributed online and in retail stores.  The recall specifically targets Sprout Sporting Dog Food and does *not* include other Sportsman’s Pride®, Intimidator®, or FRM® Gold Select products. Retailers with the recalled products are requested to remove them from shelves.  Consumers with purchased products should immediately discontinue use and return unused portions for a full refund at the point of purchase.  Sunshine Mills, Inc. customer service is available at (800) 705-2111 (7 AM to 4 PM Central Time, Monday-Friday) or customer.service@sunshinemills.com for further details or to obtain the product’s best buy date and lot code.  This action was taken in collaboration with the U.S. Food and Drug Administration.  Symptoms in humans may include nausea, vomiting, diarrhea, abdominal cramps, and fever; while pet symptoms may include lethargy, diarrhea, fever, and vomiting.  Prompt veterinary care is recommended for pets who may have consumed the recalled product.  Proper handwashing after handling the recalled product is advised.",biological,pet feed,salmonella,pet feed
2022,6,18,us,Freshpet Recalls Select Chicken Recipe Due to Potential Bacterial Contamination,"Freshpet is voluntarily recalling a specific lot of Freshpet Select Home Cooked Chicken Recipe.  The affected product, a 4.5-pound bag with a ""sell by"" date of October 29, 2022, may contain a potentially harmful bacteria.  Pet owners should immediately stop feeding this product to their pets and dispose of any remaining quantities.  Symptoms of bacterial infection in pets can include lethargy, diarrhea, vomiting, and fever. Owners who suspect an infection should contact their veterinarian.  Consumers may report possible incidents or questions about the recall via phone or online.  The affected product was sold at certain retailers, including some Walmart and Target locations in specified states,  and other stores.  This recall focuses on a single lot and does not affect other Freshpet products. The product UPC code and sell by date are present on the product packaging for identification. All efforts are being made to prevent further dissemination of the recalled product. Pet safety is paramount, and the recall is conducted in close collaboration with regulatory agencies.",biological,pet feed,salmonella,pet feed
2021,1,15,uk,Pet Food Recall Alert: Potential Vitamin Overdose Risk,"Urgent recall notice for various pet food products due to elevated vitamin D levels.  Several batches of CHAPPIE and PEDIGREE dog food have been identified with potentially hazardous vitamin D concentrations.  Consumption of these products could lead to serious health issues in pets if ingested over an extended period.  Affected products include specific sizes and batch codes of CHAPPIE Complete Chicken & Wholegrain Dry Dog Food, and various PEDIGREE Mixer and Adult Complete Dry Dog Food varieties.  Pet owners who have purchased these items are urged to immediately cease feeding them to their dogs and contact Mars Petcare Customer Service for further instructions.  Symptoms may include lethargy, stiffness, vomiting, and others.  A full list of affected products, batch codes, and best-before dates is included in the attached document.  Veterinary consultation is recommended for any pet exhibiting symptoms.  For more information on product recalls and withdrawals, please refer to relevant government publications.",chemical,pet feed,high content of vitamins,pet feed
2018,7,31,us,Cattle Feed Recall Due to Potential Nitrogen Contamination,"A recent recall has been initiated for a specific batch of cattle feed, potentially containing elevated levels of nitrogen.  The affected product, a 200-pound tub of Breed Right Cattle Feed, bears product number 54549AAA6H and lot number QE12918.  Distribution occurred between May 24th and June 29th, 2018, with potential purchase locations in Illinois, Nebraska, New Mexico, and Texas.  The affected feed may cause various health issues, such as tremors, abdominal distress, and potentially fatal outcomes, in cattle due to the presence of excess non-protein nitrogen.  One reported case of livestock death loss has prompted the immediate recall action.  Customers with this product should immediately cease use and contact the distributor or ADM Animal Nutrition for a full refund.  Contact information is available at 800-217-2007 (Central Time, Monday-Friday, 8 AM-4 PM).  Refer to the bottom of the feed tub label for the lot number and consider the potential health risks to cattle before using any remaining stock.  Consult with your veterinarian if you suspect affected animals have ingested the product.",chemical,pet feed,nitrogen,pet feed
2021,10,1,us,Pet Food Recall: Fromm Four-Star Entrée Affected by Vitamin D Overdose Concerns,"Fromm Family Foods announces a voluntary recall of several Four-Star Shredded Entrée canned dog food varieties due to potential Vitamin D overdose risk.  Affected products may contain dangerously high levels of vitamin D, potentially harming canines of all sizes.  Symptoms of excessive Vitamin D ingestion include vomiting, loss of appetite, excessive thirst, and potential kidney damage.  While no reported illnesses have been connected to the product to date, Fromm has proactively recalled the affected lots.  Specifically, the following items should be removed from consumption.  The company has identified the issue and implemented corrective measures to prevent future recurrence. Consumers who have purchased affected products are urged to return them to the point of purchase or contact Fromm Family Foods for further assistance.  The recall is in conjunction with the US Food and Drug Administration.   The recall encompasses four flavors of Shredded Entrée, in 12 oz cans. Further details on affected product lots can be found in the attached document.  The date range and UPC codes are noted within the document.  All affected products were distributed through pet supply stores nationwide and the recall encompasses the dates indicated.  Consumers are urged to exercise caution and dispose of any affected product responsibly.",chemical,pet feed,high content of vitamins,pet feed
2021,3,16,us,"Bravo Packing, Inc. Announces Nationwide Recall Expansion Due to Potential Bacterial Contamination","Bravo Packing, Inc., based in Carneys Point, NJ, has expanded its previously announced voluntary recall to encompass all pet food and bone products across all package sizes.  This action follows positive tests for Salmonella and Listeria monocytogenes in samples collected during a recent FDA inspection.  The expanded recall addresses potential cross-contamination risks.  The company urges all pet owners with affected products to handle them cautiously and dispose of them properly.  Affected products and a link to the original press release are listed below.  Consumers exhibiting symptoms like nausea, vomiting, or diarrhea after handling or consuming these products should consult their healthcare providers.  Additionally, pets exhibiting signs of illness, including diarrhea, lethargy, or vomiting, should be taken to a veterinarian.  Symptoms of contamination may vary, and some animals may remain asymptomatic while still carrying the bacteria and potentially spreading the pathogens.  Importantly, consumers should prioritize proper handwashing and disinfection of surfaces. Contact information and product details are provided below.  This recall does not yet indicate any reported cases of human illness.  Consumers with questions or concerns can call Bravo Packing, Inc. at 856-299-1044 (Monday-Friday, 9:00 AM-2:00 PM, EST).  

Full list of affected products follows.",biological,pet feed,pathogenic bacteria,pet feed
2021,8,13,us,Pet Food Recall: Potential Vitamin A Toxicity in 'Happy Paws' Brand,"A nationwide recall has been initiated for ""Happy Paws"" brand dry dog food, manufactured by ""Pawsitive Products Inc.""  Approximately 65,000 bags of the product are being recalled due to potential elevated Vitamin A content.  While no illnesses have been reported, the company is proactively taking action to prevent any potential adverse health effects in dogs. The affected product is a 2.5kg bag of ""Happy Paws Premium Adult Dog Food,"" featuring a distinctive red and yellow packaging design.  The recall involves products distributed through online retailers and select independent pet supply stores across the US between October 26, 2023, and November 15, 2023.  Consumers who have purchased the affected product are urged to immediately discontinue feeding it to their pets. Affected dogs may display symptoms like excessive thirst, vomiting, and lethargy.  Veterinarian consultation is strongly advised for dogs who have consumed the recalled product and exhibit any unusual symptoms.  The recall follows laboratory tests revealing exceeding Vitamin A levels beyond the manufacturer’s safety standards.  A thorough investigation is underway to determine the precise cause of the anomaly.  Pawsitive Products Inc. is fully cooperating with relevant regulatory bodies. Consumers can obtain a full refund by returning the product to the place of purchase. For further information, please contact Pawsitive Products Inc. customer service at 1-888-555-1212 Monday through Friday, 9 am to 5 pm PST. This recall is in accordance with FDA guidelines.",chemical,pet feed,high content of vitamins,pet feed
2019,5,7,us,Pet Food Recall Due to Potential Mycotoxin Contamination,"A voluntary recall is underway for a specific line of pet food products due to potential contamination with mycotoxins, specifically aflatoxins.  The affected products, manufactured at a facility in North Carolina, were distributed across several Eastern U.S. states between February and April 2019.  The recall includes specific lots of pet food from retailers in Georgia, Maryland, New Jersey, New York, North Carolina, Pennsylvania, South Carolina, Virginia, and West Virginia.  The contamination was identified through testing conducted by the North Carolina Department of Agriculture.  While no reported animal health issues have been directly linked to this incident, the manufacturer, concerned about potential risks, is proactively recalling the affected products.  Consumers with the affected pet food lots in their possession are instructed to return them to their place of purchase for a full refund or replacement.  Further information and assistance with the recall can be obtained by calling 800-822-1012 (Eastern Time, Monday through Friday, 8 a.m. - 4:30 p.m.).  The company is working in partnership with the FDA on the recall and has identified, and corrected, the root cause of the contamination.",chemical,pet feed,Aflatoxin,pet feed
2021,6,15,uk,Urgent Recall of Certain Cat Food Brands Due to Potential Health Risk,"A precautionary recall is being issued for several cat food products from various brands due to a possible link to a rare blood disorder in cats.  Fold Hill Foods is taking this proactive measure to protect the health of feline companions. Affected products include specific dry cat food lines from Applaws, AVA, and Sainsbury’s.  Owners of cats that may have consumed these items are urged to discontinue feeding them the affected products immediately.  Detailed instructions for returning the product and receiving a refund will be available at retailer websites. Affected retailers and product details are included in the attached notices. Contact information for each brand is provided for inquiries.  The potential health concern involves an unusual increase in pancytopenia cases. Pancytopenia is a condition where the number of blood cells in the body plummets, leading to severe illness. Consult a veterinarian if your pet exhibits symptoms, or if you have any other questions about this recall. This recall affects pet food products manufactured by Fold Hill Foods and distributed through various retailers. The biological hazard category and pet feed product category are associated with this recall.",biological,pet feed,other,pet feed
2019,5,7,us,Pet Food Recall Due to Potential Mycotoxin Contamination,"A voluntary recall of a specific brand of pet food is being implemented due to the possible presence of elevated levels of a mycotoxin.  The affected pet food, distributed across multiple states, was manufactured at a single facility.  This recall encompasses products sold from February through April 2019.  The contamination was identified through routine testing, and the manufacturer is taking proactive steps to address the issue.  Pet owners with potentially affected products should return them to the point of purchase for a refund or replacement. No reported animal illnesses have been connected to the affected product to date.  This recall is in cooperation with regulatory agencies, and the manufacturer is committed to the safety and well-being of animals.  Detailed product information and contact details for returns are available online.  The root cause of contamination has been identified and corrected.",chemical,pet feed,Aflatoxin,pet feed
2019,5,26,us,Pet Food Recall Expanded Due to Potential Salmonella Contamination,"A voluntary recall of select pet food products is being expanded by manufacturer, Acme Pet Foods, due to potential Salmonella contamination.  This expansion follows initial recall notices issued on June 15, 2023.  The investigation by Acme Pet Foods identified additional affected products manufactured between October 26, 2022, and February 12, 2023, at the company’s facility in  San Antonio, Texas.  These products were distributed throughout the Midwest and Southern regions of the United States, including Arizona, Arkansas, Colorado, Illinois, Kansas, Missouri, Nebraska, New Mexico, Oklahoma, and Texas.  Affected products are identified by specific lot numbers listed in the attached document and are subject to recall.  Pet owners who purchased these products are urged to immediately discontinue use and contact Acme Pet Foods Customer Service at 888-555-1212, open 24/7.  Animals exhibiting symptoms such as lethargy, diarrhea, or vomiting should be seen by a veterinarian.  The safety of pets is Acme Pet Foods’ top priority. This recall is being conducted in cooperation with the US Department of Agriculture (USDA). For more details on affected product listings, please refer to the attached document.",chemical,pet feed,Aflatoxin,pet feed
2021,6,25,uk,Urgent Recall of Happy Hounds Wales Ltd Pet Food Products - Potential Salmonella Contamination,"Happy Hounds Wales Ltd is initiating a recall of specific frozen raw pet food products due to a potential salmonella contamination risk.  The affected products include various frozen dog food items, including frozen beef mince, lamb and beef, turkey and beef, and diced heart.  The impacted batch codes and best-before dates are listed on the attached document.  Consumers are urged to immediately cease use of any of these products and return them to the point of purchase for a full refund.  Thorough handwashing and cleaning of utensils, feeding bowls, and surfaces when handling raw pet food are essential to prevent further risk.  The company will provide in-store notices at all affected retail locations to inform customers of the recall specifics.  Contact us if you require further details.",biological,pet feed,salmonella,pet feed
2022,3,9,uk,Pet Food Recall Due to Potential Salmonella Contamination,"Sneyd's Wonderfeeds Ltd is initiating a recall of specific pet food products due to a potential salmonella contamination risk.  This precautionary measure affects several batches of their Wonderdog pet food.  Affected products include:  Wonderdog Active Light (15kg), batch code 57-58, best before dates 21 December 2022-06 January 2023; Wonderdog Special (15kg), batch codes 1383-1408, best before dates 03 December 2022-14 February 2023; and Wonderdog Original (15kg), batch codes 3239-3264, best before dates 03 December 2022-14 February 2023.  Customers who have purchased any of these products should not use them and should contact Sneyd's Wonderfeeds for further instructions.  Information is available by calling 01724 872 448 or emailing info@wonderdog.co.uk.  Point of sale notices have been distributed to all affected retail locations.  Salmonella is a biological hazard that can cause illness in humans and animals.  Potential symptoms in humans include fever, diarrhea, and abdominal cramps.  Pet owners are strongly encouraged to heed the recall.  For more information on product recalls, please refer to the Food Standards Agency (FSA) guidelines.  This recall is effective immediately.  Ref: FSA-PRIN-15-2022.",biological,pet feed,salmonella,pet feed
2019,10,4,us,Urgent Recall: Pet Food Linked to Copper Toxicity,"A recent recall has been initiated for a specific batch of pet food due to potentially harmful levels of copper.  Pet owners are urged to immediately check their pet food supplies. The affected product, a brand of dry dog food, lot number 27B112, was distributed between October 15, 2023 and November 10, 2023.  Veterinary officials have observed symptoms including lethargy, tremors, and digestive issues in pets consuming this food.  The product was available at select retailers in California, Nevada, and Arizona.  Consumers with concerns are asked to contact the manufacturer at 888-555-1212 between the hours of 9 a.m. and 5 p.m. Pacific Time, Monday through Friday. Affected product should be returned to the place of purchase for a full refund. The manufacturer has also compiled a comprehensive list of symptoms to monitor for and a guide to disposal of the affected product, available at https://www.examplepetfoodcompany.com/recall-information.",chemical,pet feed,high content of copper,pet feed
2021,12,23,us,Twin Cities Pet Food Retailer Recalls Certain Raw Hen Feed Due to Potential Salmonella Contamination,"Woody's Pet Food Deli, located in Minneapolis, MN, is recalling specific batches of raw Cornish hen pet food due to a potential Salmonella contamination risk.  This recall, initiated by the FDA following a consumer complaint about a different product, affects 15 oz containers and 5 lb tubs of ""Raw Cornish Hen pet food With Supplements"" sold at their retail locations in Minneapolis, Saint Paul, and Woodbury, Minnesota.  Affected products were sold between December 2021 and January 2022.  Consumers are urged to immediately discontinue use of any recalled product and return unused portions to the point of purchase for a full refund.  Thorough cleaning and disinfection of refrigerators, food storage containers, bowls, utensils, surfaces, pet bedding, toys, and other potentially contaminated areas are crucial.  Proper handwashing and cleanup of animal waste in yards and parks are also essential to prevent further spread.  Symptoms of Salmonella in both humans and pets include nausea, vomiting, diarrhea, abdominal cramps, and fever.  In more severe cases, complications like arterial infections can occur. Contact your veterinarian if you suspect your pet has consumed recalled product and is exhibiting any symptoms.  For additional details and to report any concerns, please call the respective store location during business hours (Tuesday-Saturday, noon to 6 PM CST) or contact us by email at info@woodyspetdeli.com. Note that stores are closed between December 25th, 2021, and January 3rd, 2022, and phone calls may not be answered during this period.",biological,pet feed,salmonella,pet feed
2018,11,24,ie,Galmere Foods Pesto Recall - Potential Salmonella Contamination,"Galmere Foods is initiating a voluntary recall of their Pestle and Mortar Green Pesto due to a potential salmonella contamination risk.  The recall affects all 140g plastic containers of Green Pesto, regardless of batch code or use-by date, originating from Ireland. This action is a precautionary measure.  Consumers are advised to return any affected product to Tesco stores for a full refund.  Further information and a complete list of impacted batch codes will be available on the Galmere Foods website and social media channels.  Customers are urged to check their pantries for affected products and follow any relevant public health guidelines.  This incident has been classified as a Category 2 Recall for Information.  Incident ID: 2018.51",biological,other food product / mixed,salmonella,green pesto
2012,1,27,ca,Frozen Pancake Recall Due to Undeclared Soy Allergen,"Pinnacle Foods Group LLC announces a voluntary recall of certain Aunt Jemima frozen pancakes due to undeclared soy protein.  This recall affects specific product batches sold nationwide between November 1, 2011 and October 16, 2012.  Affected products include Aunt Jemima Buttermilk Pancakes, Homestyle Pancakes, and Whole Grain Pancakes, identified by specific UPC codes. Consumers with soy allergies should not consume these recalled products.  The recalled items are cardboard cartons containing frozen pancakes.  Consumers are advised to return the product to the place of purchase for a full refund.  Contact information for the company is provided for further assistance.  No illnesses have been reported as a result of consuming this product.",allergens,other food product / mixed,soybeans and products thereof,frozen pancakes
2018,11,24,ie,Lidl Pesto Recall - Potential Salmonella Contamination,"Lidl is initiating a voluntary recall of their Meadow Fresh Green Pesto due to a potential Salmonella contamination risk.  This affects all 140g packages of Meadow Fresh Green Pesto, regardless of batch code or use-by date.  The product originates from Ireland.  Consumers are advised to immediately discard any affected pesto and contact Lidl customer service for details on receiving a full refund or replacement product.  Stores will display notices to inform customers of the recall.  This precautionary measure is necessary to prevent potential health issues.  The recall notification number is 2018.50.",biological,other food product / mixed,salmonella,green pesto
2013,9,27,ca,Frontera Fajita Sauce Gluten Alert - 2013 Recall,"A 2013 recall was issued for certain Frontera Classic Fajita Skillet Sauce products due to undeclared gluten.  This recall affected specific lots of the 226g size, specifically those labeled as ""No gluten ingredients used.""  The affected products were distributed in Alberta, British Columbia, Manitoba, Saskatchewan, and Yukon. The Canadian Food Inspection Agency (CFIA) initiated this recall on September 27, 2013, classifying it as a Class 3 hazard due to potential allergen contamination. Consumers with celiac disease or gluten sensitivities should avoid these products and contact the CFIA for further information or compensation.  UPC 6 04183 12174 5 was associated with the affected lots of Frontera Classic Fajita Skillet Sauce with Chipotle and Lime.  This recall notification was last updated on October 1, 2013.",allergens,other food product / mixed,cereals containing gluten and products thereof,fajita meal
2016,5,20,ca,Recall Alert: Potential Listeria Contamination in Trader Joe's Veggie Burgers,"Urgent Recall Alert for Trader Joe's Veggie Burgers:  A precautionary recall has been issued for Trader Joe's Quinoa Cowboy Veggie Burgers due to the potential presence of Listeria monocytogenes.  Consumers are urged to immediately check their pantries for any affected products with the following best-by dates, and to dispose of or return them to the place of purchase.  Health officials are advising anyone who may have consumed affected products to monitor for symptoms such as nausea, vomiting, fever, muscle aches, and severe headaches.  Pregnant women, the elderly, and those with weakened immune systems are particularly vulnerable.  This recall affects a specific batch from a single retail location in British Columbia and is not a widespread issue.  Consumers with questions can contact the Canadian Food Inspection Agency (CFIA). The CFIA is investigating the source and extent of the contamination, as well as the broader implications of this recall to other products.  Full recall details and contact information are available on the CFIA website.",biological,other food product / mixed,listeria monocytogenes,Veggie Burger
2021,12,23,ie,Urgent Recall: Potential THC Contamination in Global Botanics CBD Balm,"Urgent Recall of a Specific Batch of Global Botanics CBD Balm - 2023-01-27

Summary:
Category 1: Immediate Action Required
Notification Number: 2023.001
Product: Global Botanics CBD Balm, 15ml
Batch Code: GB230127
Best Before Date: October 2024
Country of Origin: Ireland

Description:
This recall concerns a batch of Global Botanics CBD balm that may contain elevated levels of tetrahydrocannabinol (THC) posing a potential health risk.  Initial laboratory analysis indicates a significant deviation from recommended safety standards.

Hazard:
Potentially excessive THC content, exceeding permissible limits.

Nature of Danger:
Ingestion of this product could result in adverse reactions.  Specific reactions may include (but are not limited to) anxiety, altered mental state, and/or increased heart rate in susceptible individuals.

Action Required:
Inspectors: All relevant regulatory agencies should verify the removal of affected products from distribution channels.
Manufacturers, Wholesalers, Distributors, Retailers:
Immediately cease distribution of batch GB230127.  Clear signage should be placed in all retail locations where this product is sold, clearly advising customers not to use the recalled product.
Consumers:
Do not use this product. Return the affected product to the place of purchase for a full refund.

Contact Information:
For further inquiries, contact Global Botanics directly at [replace with actual contact information].  Regulatory inquiries can be directed to [replace with actual regulatory contact information].",chemical,other food product / mixed,too high content of tetrahydrocannabinol (THC),cbd products
2021,8,18,ca,Tofu Recall in Atlantic Canada: Potential Salmonella Contamination,"Urgent Recall Notice - A popular brand of spicy tofu has been recalled due to potential Salmonella contamination.  The recall affects products distributed in Atlantic Canada and parts of Southern Ontario. Consumers are urged to check their pantries for specific product details.  The affected product, Ying Ying Sweet & Spicy Tofu, was distributed in select hotel/restaurant/institutional settings in the impacted regions. All products with Best Before dates from 10/02/2022 to 08/18/2022 are included in the recall.  Further details and the full list of affected products can be accessed via the Canadian Food Inspection Agency website and by contacting their customer service hotline at 1-800-442-2342 or their email address.   The Canadian Food Inspection Agency has designated this as a Class 1 recall due to the potential health risks of Salmonella. The public is urged to immediately discontinue the use of any affected product batches and return to place of purchase for a full refund.   The manufacturer, Ying Ying Soy Food Ltd., has been co-operating with authorities on this matter.",biological,other food product / mixed,salmonella,spicy tofu
2018,3,29,us,Recall of Frozen Foods at Oahu Target Store - Potential Health Hazard,"A voluntary recall has been initiated for a variety of frozen food items sold at a single Target store on Oahu.  The recall, affecting products purchased between March 23rd and March 27th, 2018,  is due to potential temperature issues during shipment, leading to possible contamination.  Affected items may be unsafe for consumption and could cause illness.  The affected store is located at 1450 Ala Moana Blvd., Honolulu, Hawaii. Target has worked to remove all impacted products from the shelves.  Customers who have purchased any of the affected items should not consume them and contact Target Guest Relations at 1-800-440-0680 for a full refund and disposal instructions. Products sold at other Target locations are not affected.  This recall includes items such as frozen crab cakes, sweet potato fries, ice cream, and more, along with details of the affected products being listed in a table attached to the recall notification.  The USDA and FDA are collaborating with Target on this issue.",other hazard,other food product / mixed,other not classified,tofu
2021,9,2,ie,Hempture CBD Products Recalled Due to Unregistered Processing and Novel Food Ingredient,"Urgent Recall Notice for Certain Hempture CBD Products.  September 2, 2021.  ALERT 2021-76.  Hempture CBD food products and hemp alcohols listed below are being recalled.  These products were processed in an un-notified facility, exceeding the company's registered activities.  Critical concerns exist regarding the complete lack of distribution and traceability information for the affected goods. Additionally, the products contain CO2-extracted or concentrated CBD, a novel food substance not approved for use.  This poses significant risks regarding compliance and potential consumer health issues.  Refer to the accompanying tables for product and batch details, origin, and further instructions. Contact details and a full list of recalled products are available in Appendix A.",other hazard,other food product / mixed,novel food,cbd products
2013,6,3,us,Lasagna Recall Triggered by Label Errors and Undisclosed Eggs,"A recent recall was initiated for a batch of lasagna products produced by Vocci Italian Food Products in Kansas City, Missouri.  Approximately 2,025 pounds of the product were manufactured between November 2012 and May 2013 and distributed to Kansas City-area foodservice establishments. The recall stems from misbranding and failure to declare a critical allergen.  The product, ""VOCCI ITALIAN FOODS BEEF LASAGNA"", contains bread crumbs with egg, an allergen not listed on the product packaging.  Five-pound and twenty-pound cases of the lasagna were affected.  No illnesses or adverse reactions have been reported thus far, however, the recall was triggered by a Food Safety and Inspection Service (FSIS) label review, prompted by recent recalls. The FSIS has taken the step to issue an alert in an effort to prevent future consumer harm. The company and FSIS encourage those with questions or concerns to contact the appropriate channels.  The recall is being managed in close cooperation between the food company and regulatory authorities.",allergens,other food product / mixed,eggs and products thereof,pasta products
2022,2,11,uk,Urgent Recall: Quorn Bites Products with Undisclosed Milk & Mustard,"Quorn Foods is initiating a recall of certain Quorn Bites varieties due to undeclared allergens.  Specifically, the Sweet Chilli, Korma, and Garlic & Herb 180g packs may contain milk and mustard, not properly indicated on the product labels.  This poses a serious health risk to consumers with allergies or intolerances to these ingredients.  The affected products have a use-by date between February 11th and 21st, 2022.  Consumers with milk or mustard allergies are urged not to consume these items.  Instead, return the product to the place of purchase for a full refund.  Quorn has issued point-of-sale notices and contacted relevant allergy support groups to disseminate the recall information.  Further details are available in the attached point-of-sale notice. Reference number for this recall: QF-RC-2022-01. Contact Quorn customer service at [insert phone number or email address] for inquiries.",allergens,other food product / mixed,milk and products thereof,quorn preparation
